Name,Activity name,Activity code,Amount
DHN_COGEN_WASTE,"treatment of waste plastic, consumer electronics, municipal incineration",rkmzafme82yalfw68qfcm8jmjmli4m0g,0.003917754151879025
DHN_COGEN_WASTE,"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",fo2avzo16p44mn8a65fdh4ozgwg4s2be,0.0003639631301084718
DHN_COGEN_WASTE,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration",kgp6fxxyyc96qbnlz3ap40l2sxjaafv3,0.00087992986490036
DHN_COGEN_WASTE,"treatment of waste paint, municipal incineration",c3e2m1xesgjtnws1d0t9dn70oxg335ce,0.006162328572572084
DHN_COGEN_WASTE,"treatment of residue from mechanical treatment, laser printer, municipal incineration",tf7l1wkcx6ju2f0qhgejzgurywm5fgy3,0.0003085892768496114
DHN_COGEN_WASTE,"treatment of waste rubber, unspecified, municipal incineration",n3pjdnorewumrz06vpjrpibfozhc48ri,0.00597053940406653
DHN_COGEN_WASTE,"treatment of waste bitumen sheet, municipal incineration",mi8w6agrsoy9oe80emty87qv6629kk3t,0.005279233372988365
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from plywood production, municipal incineration",c0xdiz80hc50wjw3fsm4lp2m7h7uqvh5,0.0002254450273321832
DHN_COGEN_WASTE,"treatment of municipal solid waste, municipal incineration",fvlw5pqirv9eh9knbgutarlkefihu15s,0.04342031299761565
DHN_COGEN_WASTE,"treatment of waste newspaper, municipal incineration",hvljsr8xsbrzktu7859t7vy94ir53eg3,0.02776127715839601
DHN_COGEN_WASTE,"treatment of raw sewage sludge, municipal incineration",9uvkl0mhi0uft0anmmbpzqbw6rl4k730,0.001997262697870713
DHN_COGEN_WASTE,"treatment of waste polyvinylchloride, municipal incineration",l6bxqzwn2osxeumsjg5tsgl9l71va39o,0.006160978774061147
DHN_COGEN_WASTE,"treatment of used liquid crystal display module, municipal incineration",33tyd4sravubdb909mqc0trr4gdhrb4u,0.0001425109441247547
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration",hl54siqeoe4ili9g8uyv9n79g76jz57t,8.796603986101573e-08
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, condensate from light oil boiler, municipal incineration",vkiohakx9t051du026mofnmihxxi5p3a,4.845747101843789e-06
DHN_COGEN_WASTE,"treatment of waste rubber, unspecified, municipal incineration",ydgdrkiabzpeavj8c0ebb1vfcjrsv33d,0.01062000304772941
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from LCD production, municipal incineration",3xafr5bkfegxbsd7pivmsltkejijwbrt,4.65802991646643e-12
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",19p9yplaajmg3p7x16pil2jkincd72ug,1.154013357849329e-07
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration",5esyuoqdwmtkhq4drr98pa1ulu8z9sok,3.026944379141186e-05
DHN_COGEN_WASTE,"treatment of residue from mechanical treatment, IT accessory, municipal incineration",gplkq0rt7486qx8otjv4c7oc0tilnj43,0.0003753664263533487
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",0t8r70bpv7wl936g9d822p18xjh0x43r,4.327561580329696e-06
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from grass refinery, municipal incineration",z2eidlp6w2gt7pmkdv28v605c3hne6mo,1.259386852704175e-05
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration",mhbjelizlrfn9wfrcu33ybsbccn3i52z,9.206405630948103e-15
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",dta6pt2ornxzp2a2rnqsazub74p08yp6,1.932304204860208e-08
DHN_COGEN_WASTE,"treatment of residue from mechanical treatment, industrial device, municipal incineration",dhbagajltetsd6fhcclhprxanxlkpkc8,0.001045575927107973
DHN_COGEN_WASTE,"treatment of waste textile, soiled, municipal incineration",euqqrjxctyu8qtbc72tsu96gja7fd6wl,0.00926615080762631
DHN_COGEN_WASTE,"treatment of biowaste, municipal incineration",9tgem55sfhjcugi8wnr73u7pmg43cvgt,0.05903086183473824
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from LCD backlight production, municipal incineration",qbtkx47n6c80poat06v1eh8z8elnzz6o,9.797174095635677e-13
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",od5aoqe54pdvcg3p6w0jl8lzz7efe61z,1.359335863373781e-06
DHN_COGEN_WASTE,"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",bm8rqga78ahzrqu4eti1585kdppm9hoq,0.001440757633971753
DHN_COGEN_WASTE,"treatment of residue from mechanical treatment, desktop computer, municipal incineration",64mls45aj137uxqs3wkgpm1g0guqf7ah,0.0008487718060174665
DHN_COGEN_WASTE,"treatment of waste wood pole, chrome preserved, municipal incineration",d9dvabycc1e7bae8q3jqe6lkkkt4avp6,0.00204100847421573
DHN_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from concrete production, municipal incineration",7poh9f4lvgaxkg5y315tze9n9f3qmy2l,2.034467379614961e-09
DHN_COGEN_WASTE,"treatment of waste emulsion paint, municipal incineration",6fb79hg0cmbzc21rj7e5xl9drxyl2zpe,0.004676113974171375
DHN_COGEN_WASTE,"treatment of waste wire plastic, municipal incineration",ehve6wdf7c6653v38eookcyhn4rl9658,0.0002433077833355358
DHN_COGEN_WASTE,"treatment of waste glass, municipal incineration",j2eh6fpt6gki0ay91ftyrm8hr8s6m6jz,0.000170158966407633
DHN_COGEN_WASTE_CC,"treatment of waste polystyrene, municipal incineration",2nilabcr6eghhm42szm6wdkvpdps8jrl,0.01748793604559293
DHN_COGEN_WASTE_CC,"treatment of spent cation exchange resin from potable water production, municipal incineration",hdajkpjg6519a3ztwddulykw0ye6fsi7,1.108255152108245e-07
DHN_COGEN_WASTE_CC,"treatment of waste building wood, chrome preserved, municipal incineration",mrhgws61t3k02g1km7i46hramwf6onec,0.0009529835823144692
DHN_COGEN_WASTE_CC,"treatment of waste wood, untreated, municipal incineration",euroz66pq78enltcyq1vt2y185wip9w0,0.2531150616532692
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",n4xjjzw13m04vagp1iwe8wok26q3f2sx,6.165897727942606e-15
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT[R], WW from anaerobic digestion of whey, municipal incineration",e0zciizt7p0c3k2hs6oaneemmtrr3ylo,0.007028617596899336
DHN_COGEN_WASTE_CC,"treatment of waste polypropylene, municipal incineration",hghhvpbngo5azz496b7nlxbrzsf2tjww,0.02401089815079357
DHN_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, laptop computer, municipal incineration",1xye9mdlvjcj7jnj46awvgx2accgwa6j,0.0002478552691769348
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from maize starch production, municipal incineration",9nvw1bkbbdqdtz5f766hhyzxyea1u89p,0.0005915187340662672
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration",4qdkeinobhxg0l8vgwvf8tsburhuqq17,1.015318790529243e-12
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration",v7hxo3jn16w0yr440c3cee6tbxb8t61d,0.001318468958867559
DHN_COGEN_WASTE_CC,"treatment of waste paint, municipal incineration",09u51vcze8lb5xt017e5affi9imyi6md,0.0009652743877517511
DHN_COGEN_WASTE_CC,"treatment of digester sludge, municipal incineration",lw6hvr3lpaoxfbzwuuv77n25xw9utegu,0.003369980952428378
DHN_COGEN_WASTE_CC,"treatment of waste cement-fibre slab, dismantled, municipal incineration",iiof6v5pg36mx8ijnc3bj04l37lpugy7,0.0006597139725959587
DHN_COGEN_WASTE_CC,"treatment of residue from shredder fraction from manual dismantling, municipal incineration",s7f6og2j96pgap5mt88vraieu9g6q2rl,0.003339376199807556
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",fk13yg9p7l9efh2klod7t5utdggbu2aa,3.078276584020738e-16
DHN_COGEN_WASTE_CC,"treatment of waste polyethylene terephthalate, municipal incineration",rr3ut1apm7c36606kuxmnwhvqmqd3ge0,0.01520554771454857
DHN_COGEN_WASTE_CC,"treatment of waste plastic, industrial electronics, municipal incineration",7rtyaxrfjwk7k8ht6fn99el2kojnlnwq,0.003932278441258398
DHN_COGEN_WASTE_CC,"treatment of waste polyvinylfluoride, municipal incineration",gm6dmjt5yfjzpxcdo2ut52h89cn8b56u,0.0007900089519034191
DHN_COGEN_WASTE_CC,"treatment of waste sealing sheet, polyethylene, municipal incineration",1sl594k3yrj39hddpwa6c7jtowbab3mq,0.00141534012755785
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from vegetable oil refinery, municipal incineration",5suvgs4wz9ofp8hb127f51stc0d25p84,0.08481063407681307
DHN_COGEN_WASTE_CC,"treatment of spent anion exchange resin from potable water production, municipal incineration",gfwhcmawdhxrhosr4szsspi1l6zw9lp1,1.44992176893731e-06
DHN_COGEN_WASTE_CC,"treatment of waste vapour barrier, flame-retarded, municipal incineration",pcw2ew4k42dtfbrs01mw4w4e1pv4zwfu,0.000314831263118604
DHN_COGEN_WASTE_CC,"treatment of waste emulsion paint, municipal incineration",jiz732bwbh2m5rd3gu7by6fp2k9mr3sa,0.000732471986898891
DHN_COGEN_WASTE_CC,"treatment of waste paperboard, municipal incineration",m4l4v0b4yk1h96mj9nnqtib5f768s6sl,0.03241596608807133
DHN_COGEN_WASTE_CC,"treatment of waste expanded polystyrene, municipal incineration",yz3qroda1t26fb66u90gek7nzvqytdue,0.007089582299203097
DHN_COGEN_WASTE_CC,"treatment of waste plastic, mixture, municipal incineration",0m85e1p5k7uvboncxeh9jw98kta7edn5,0.07555506356080281
DHN_COGEN_WASTE_CC,"treatment of waste graphical paper, municipal incineration",m4obufewfoqfnhu3qkp1lh3vnqpb4mt3,0.1236802245579232
DHN_COGEN_WASTE_CC,"treatment of waste polyurethane, municipal incineration",m55xfizdzl4dzccpcs0bj564mw02lw6i,0.02012305711870778
DHN_COGEN_WASTE_CC,"treatment of waste packaging paper, municipal incineration",ru3bahqx30hqsxgduuhpt1xivdj8yw70,0.04439072395674384
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from medium density board production, municipal incineration",l4n2te5ldc0xkx162z9pqh18371aprpr,3.325775987079078e-06
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from soft fibreboard production, municipal incineration",1bc8b32m4p6xkdfkc8y7uho6ndan6ecd,4.588092984105681e-05
DHN_COGEN_WASTE_CC,"treatment of waste polyethylene, municipal incineration",tu7oqcywpip83zjqg3ugm7v3tb8cxogv,0.08400399415691528
DHN_COGEN_WASTE_CC,"treatment of waste plastic, consumer electronics, municipal incineration",w5se2ades4axo8agolxdsu6mfpdddijr,0.003917754151879025
DHN_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",eshue4tvq62tc7xbp1aihqrzhpqhkzdx,0.0003639631301084718
DHN_COGEN_WASTE_CC,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration",k90h4nbwzboyn0xo1g323tedc4xj9eet,0.00087992986490036
DHN_COGEN_WASTE_CC,"treatment of waste paint, municipal incineration",cta2ivwsyf7crk2h8dozzi6munren5oj,0.006162328572572084
DHN_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, laser printer, municipal incineration",tgkqi4e0ocmkgghhljjbkrtscin5297k,0.0003085892768496114
DHN_COGEN_WASTE_CC,"treatment of waste rubber, unspecified, municipal incineration",yx9wsqigapnwga9p7409g0hv3cbtyhyb,0.00597053940406653
DHN_COGEN_WASTE_CC,"treatment of waste bitumen sheet, municipal incineration",csmzgjkmf12y016evdgxeylqkxcwolqt,0.005279233372988365
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from plywood production, municipal incineration",u49gror95rppsmqzcpkp4upnzzb5fj3u,0.0002254450273321832
DHN_COGEN_WASTE_CC,"treatment of municipal solid waste, municipal incineration",018jnd2ai9thwzq1sevz18jk5cqo8flw,0.04342031299761565
DHN_COGEN_WASTE_CC,"treatment of waste newspaper, municipal incineration",fawyw269jywlubxwuc1n7bdzciq88sni,0.02776127715839601
DHN_COGEN_WASTE_CC,"treatment of raw sewage sludge, municipal incineration",25du7p6ceu2z9pp772qwct6ol1c6h1hf,0.001997262697870713
DHN_COGEN_WASTE_CC,"treatment of waste polyvinylchloride, municipal incineration",64qh8kdxmvs177exurc5x3ri9pu44qdz,0.006160978774061147
DHN_COGEN_WASTE_CC,"treatment of used liquid crystal display module, municipal incineration",h8cn9udf19gue8ef753u3cqg4p20ezbm,0.0001425109441247547
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration",7r79yusad0k95op1iypxemafrnsicwot,8.796603986101573e-08
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, condensate from light oil boiler, municipal incineration",e5qq9z5btadiyt3f1zhrsrrfigr79dmj,4.845747101843789e-06
DHN_COGEN_WASTE_CC,"treatment of waste rubber, unspecified, municipal incineration",27yf5e8mflmypw1welunq0wtp3h9103o,0.01062000304772941
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from LCD production, municipal incineration",cyehctvf6w15c897p6ukq8nlsj2dv21x,4.65802991646643e-12
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",zax90yrbktusompxn5qhardpz8o8m5a8,1.154013357849329e-07
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration",qa732a919h4nakc1s4281iwlpohnwuiy,3.026944379141186e-05
DHN_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, IT accessory, municipal incineration",9y9jgjndeicn0d6a8x5932dd88d5sck9,0.0003753664263533487
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",rc12bsvkt08f1sh8wt2wsrniatylzscd,4.327561580329696e-06
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from grass refinery, municipal incineration",lxhn7h84s4c61xbrkgcccm8waw7x0qs9,1.259386852704175e-05
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration",02suy184c087l3hdrxi8h6xpq65i3ddh,9.206405630948103e-15
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",c3volgc04gcgwr5nm1gl86ipoc23yqkv,1.932304204860208e-08
DHN_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, industrial device, municipal incineration",7o2iw52lsfggd47dalqlxg7fs9ppi27u,0.001045575927107973
DHN_COGEN_WASTE_CC,"treatment of waste textile, soiled, municipal incineration",n1jedofdhyfhb9fsrndqmq62c8vrtlvp,0.00926615080762631
DHN_COGEN_WASTE_CC,"treatment of biowaste, municipal incineration",nz4g7ksufvz5rrrzxr3z7rjag4wp02sj,0.05903086183473824
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from LCD backlight production, municipal incineration",r0oj1mdsuoui3ncs5lg6l2irjeaxslao,9.797174095635677e-13
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",nk104lb9xk5gghhkflirt0no9m44urno,1.359335863373781e-06
DHN_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",rf3hwejjbvu6vva56hicjkbouem9mnx3,0.001440757633971753
DHN_COGEN_WASTE_CC,"treatment of residue from mechanical treatment, desktop computer, municipal incineration",t3xyc2cfnpx2390x9b89woyk3f24y2sq,0.0008487718060174665
DHN_COGEN_WASTE_CC,"treatment of waste wood pole, chrome preserved, municipal incineration",drmwhqd5isbqyc2egidfaqmh9kxpmte6,0.00204100847421573
DHN_COGEN_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from concrete production, municipal incineration",z0l96o0b6nnkzbyflttdq8cjavvldj01,2.034467379614961e-09
DHN_COGEN_WASTE_CC,"treatment of waste emulsion paint, municipal incineration",c8w6a9bdwzqdn9ev2v0eduf9akpysyqr,0.004676113974171375
DHN_COGEN_WASTE_CC,"treatment of waste wire plastic, municipal incineration",bu7uf7x3om392a13rffx31ruh9eckp6s,0.0002433077833355358
DHN_COGEN_WASTE_CC,"treatment of waste glass, municipal incineration",h434p6ff5s26hehs8uh5t2eclhqcvcqs,0.000170158966407633
DHN_COGEN_WOOD,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",sy2xekfhaz3te35bd4yj4oquezlzvujj,1.0
DHN_DEEP_GEO,"heat production, deep geothermal",deeljyvml46buhalkxunvugw05b0hear,1.0
DHN_HP_ELEC,"heat production, at heat pump 30kW, allocation exergy",36jejy89n3sapein8v2dm18xbo5zltrj,1.0
DIRECT_USAGE,"carbon dioxide compression, transport and storage",n93hgpwhqzz2r2zcg9jyrsi93yjk21ai,1.0
DOGR,"carbon dioxide compression, transport and storage",xretjtlzn0xusq6ioliwwbxs0r52s5wx,1.0
EOR,"carbon dioxide compression, transport and storage",5yeej4ah62j9b775g4qxz5x6fp5lumdf,1.0
ETHANE_CRACKING,natural gas liquids fractionation,r9mgdpxbg74pd1l2t6ysexbckfiesji4,1.0
ETHANE_OXIDATION,"acetic acid production, methanol carboxylation (Monsanto), product in 98% solution state",az23ygnt4lr1zxtl0w065spj10riqk6j,1.0
ETHANE_TO_ETHYLENE,"unsaturated hydrocarbons production, steam cracking operation, average",f1uh8dunakghrzn48kbsvoxjafcwkwzo,1.0
ETHANOL_TO_JETFUELS,"kerosene production, from methanol, hydrogen from coal gasification, energy allocation",st19ier3vme3z0tz3572fy6vy3pl4sc5,1.0
ETHYLENE_POLYMERIZATION,"unsaturated hydrocarbons production, steam cracking operation, average",7nh0rsdilpxea5sv8ilwmwzskgvk60bl,1.0
FOOD_PROD,beet sugar production,w8mgo563y72ikxjx13mnbiccjo5zylkh,1.0
FOOD_PROD_HP,beet sugar production,7d5ozrczsz8djef9mpa68l27ba1m7gxv,1.0
FOOD_PROD_HR,beet sugar production,9gftyrm6dffgfrwddr26ewhrfnj1wxdg,1.0
FT,"diesel production, synthetic, from Fischer Tropsch process, hydrogen from wood gasification, energy allocation, at fuelling station",vnnwdjvdp54uv2blue8pqiykh46slqgp,1.0
FT,"diesel production, synthetic, Fischer Tropsch process, hydrogen from wood gasification, energy allocation",08yj9u1boyv0ksuf84qy1gruk696o116,1.00057
FT,"syngas, RWGS, Production, for Fischer Tropsch process, hydrogen from wood gasification",y70wsy52goju20jtv54p5kupox92b9ae,2.2612881999999996
FT,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",b8vi04vst80aqakyrceuddin8fow5vmt,0.28266102499999995
FT,"carbon monoxide, from RWGS, for Fischer Tropsch process, hydrogen from wood gasification",mquxcru7znhsca6kiacg7e1y45u114jz,1.9786271749999997
GASIFICATION_H2,"hydrogen production, gaseous, 25 bar, from heatpipe reformer gasification of woody biomass, at gasification plant",pkrata6lg0j4u478lcurhtrllhxilyle,1.0
GASIFICATION_SNG,"syngas, RWGS, Production, for Fischer Tropsch process, hydrogen from wood gasification",df9vqc7x2c7qs09afr3hltc73e3kqh4j,1.0
GASIFICATION_SNG,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",xi4htjqx1ni6yppox3kzl5zjvfut9eh6,0.125
GASIFICATION_SNG,"carbon monoxide, from RWGS, for Fischer Tropsch process, hydrogen from wood gasification",1vk09kkb3hdza0q2g6zi2zrb9kgkub18,0.875
GEOTHERMAL,"electricity production, deep geothermal",cdrj1af1loeux8il5m77p1wze7c0gac9,1.0
H2_CCGT,"electricity production, from hydrogen-fired one gigawatt gas turbine",ivozwrjhh1q5ufv1q68du8ewwj1zwxk1,1.0
H2_COMP_HE,"market for hydrogen, gaseous, low pressure",bqteo74h1bihmdcj4ale00rmy7m3gumr,1.0
H2_COMP_LM,"market for hydrogen, gaseous, low pressure",yn3t7a3jwww4pr2atjbwse8j8bfw7oud,1.0
H2_COMP_MH,"market for hydrogen, gaseous, low pressure",o11biptiq1x6cnl7e26u4zdg74bm2bq0,1.0
H2_EXP_EH,"market for hydrogen, gaseous, low pressure",is4arvpg9c7wuk0c3rmg0324khe1ppbm,1.0
H2_EXP_EH_COGEN,"market for hydrogen, gaseous, low pressure",8277rmt6ejq82xo0oinzq13xcnhrhsg5,1.0
H2_EXP_HM,"market for hydrogen, gaseous, low pressure",y8wne2081psye5tj2gsvffhebql29d8m,1.0
H2_EXP_HM_COGEN,"market for hydrogen, gaseous, low pressure",k0p1o0jdlsvn4qq2okf9f1qgcrz1ucfb,1.0
H2_EXP_ML,"market for hydrogen, gaseous, low pressure",cyq76vj7z5855sge2qvtusu07nfp5u0m,1.0
H2_EXP_ML_COGEN,"market for hydrogen, gaseous, low pressure",tfaj71ynh6z218dulxzl4wmrlybu9z4m,1.0
H2_NG_CCGT,"electricity production, at natural gas-fired combined cycle power plant",6o8dpdq4fpeshdpn2r6r36nuzve4ayn1,1.0
H2_NG_CCGT_CCS,"electricity production, at natural gas-fired combined cycle power plant, post, pipeline 200km, storage 1000m",fc9afbsu9vojbzq4hfcajt2nc1ik83kk,1.0
HT_LT_DEC,"market for heat, district or industrial, other than natural gas",2ien6cct6rbmfx7xyc8d9k0ac6l5r30r,1.0
HYDRO_DAM,"electricity production, hydro, reservoir, non-alpine region",1loc0jdgr1z756doaqnqmh4lhx3xzbve,1.0
HYDRO_GAS,"syngas, RWGS, Production, for Fischer Tropsch process, hydrogen from wood gasification",rz4yyg70hiqxt9ztyw2ciyxw4c07m7hl,1.0
HYDRO_GAS,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",vciw47msm30568xz4zec83i5x52qxj3h,0.125
HYDRO_GAS,"carbon monoxide, from RWGS, for Fischer Tropsch process, hydrogen from wood gasification",lh2yrehshe4ik1h39wv8elwesowvbhuj,0.875
HYDRO_GAS_CHP,"syngas, RWGS, Production, for Fischer Tropsch process, hydrogen from wood gasification",xij4p2he0kitl13ps2xd3mknz3qderrg,1.0
HYDRO_GAS_CHP,"hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",xp7cc30lk3hm6bqh42bkws5azaqi2eet,0.125
HYDRO_GAS_CHP,"carbon monoxide, from RWGS, for Fischer Tropsch process, hydrogen from wood gasification",hjnrgnxmkljymdbns2458stqai1w6y81,0.875
HYDRO_RIVER,"electricity production, hydro, run-of-river",i9bnvf29bgahjc678qnn8sv60l2ceocl,1.0
IND_BOILER_COAL,"heat production, at hard coal industrial furnace 1-10MW",646ybl1dcokmlc1ssmnbftog3ex60q17,1.0
IND_BOILER_GAS,"heat production, natural gas, at industrial furnace >100kW",bd1djlb9soafsid713vt5af2s2zs9t76,1.0
IND_BOILER_OIL,"heat production, heavy fuel oil, at industrial furnace 1MW",b4s50p4azwjqq7agsthsl36nuqfkphsm,1.0
IND_BOILER_WASTE,"treatment of waste polystyrene, municipal incineration",pt4mc582kqgjsiiink0z03spsvmnfevm,0.01748793604559293
IND_BOILER_WASTE,"treatment of spent cation exchange resin from potable water production, municipal incineration",1c2h6ompz7gk56kgymll39t4m13npibl,1.108255152108245e-07
IND_BOILER_WASTE,"treatment of waste building wood, chrome preserved, municipal incineration",5qfe5o6pm950jcdiskkuwix852wn4c0n,0.0009529835823144692
IND_BOILER_WASTE,"treatment of waste wood, untreated, municipal incineration",iodf7mj2bnmxw4ut5ou3ab8n686ek4k7,0.2531150616532692
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",d0j9oos4rk77n1jpenxhqrt27ygidwz9,6.165897727942606e-15
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT[R], WW from anaerobic digestion of whey, municipal incineration",z2j6kvwsnna03yj6o8nglrvah7wt2z9z,0.007028617596899336
IND_BOILER_WASTE,"treatment of waste polypropylene, municipal incineration",jmttwoc099w61sd70vubx8t8v43l6zey,0.02401089815079357
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, laptop computer, municipal incineration",t312tgwfwse5j3re79zb9aqom1p7ag0t,0.0002478552691769348
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from maize starch production, municipal incineration",fwh9bur44j4v2h6o3ln15ioop1aykpt7,0.0005915187340662672
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration",4t0k57tbb9vegfrs8fpfyilbelk4qlbk,1.015318790529243e-12
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration",862ogy2k956a5ab74nzjevqp82ejg4jn,0.001318468958867559
IND_BOILER_WASTE,"treatment of waste paint, municipal incineration",movyba0tjw0gq7ws44bln1gfycwlnctn,0.0009652743877517511
IND_BOILER_WASTE,"treatment of digester sludge, municipal incineration",jswbt2vr0nnxq397foizm2lvbta6p6zj,0.003369980952428378
IND_BOILER_WASTE,"treatment of waste cement-fibre slab, dismantled, municipal incineration",fcyujqdb4kx6w68v9nzhdkvmoa859c2r,0.0006597139725959587
IND_BOILER_WASTE,"treatment of residue from shredder fraction from manual dismantling, municipal incineration",e182gd8lpc23t2kjei3zppkblcbxr2fn,0.003339376199807556
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",0aqlynpe41291riijoc6dg3wlgwkbm54,3.078276584020738e-16
IND_BOILER_WASTE,"treatment of waste polyethylene terephthalate, municipal incineration",ei1ef53bukq72rkrpq89xwby3xl78jqu,0.01520554771454857
IND_BOILER_WASTE,"treatment of waste plastic, industrial electronics, municipal incineration",1wk5fytrch6bdj45ie4jxcguyaf09y29,0.003932278441258398
IND_BOILER_WASTE,"treatment of waste polyvinylfluoride, municipal incineration",4zd45und4lpj9026juy44qimu50zsvr4,0.0007900089519034191
IND_BOILER_WASTE,"treatment of waste sealing sheet, polyethylene, municipal incineration",0q1vlyieefsyuo1c52twjameceesnbe9,0.00141534012755785
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from vegetable oil refinery, municipal incineration",qbc5j8exunzk3p1d0mha7bsc67lbvxwr,0.08481063407681307
IND_BOILER_WASTE,"treatment of spent anion exchange resin from potable water production, municipal incineration",l12va3vj22p266oeud6w5oiav47lpryv,1.44992176893731e-06
IND_BOILER_WASTE,"treatment of waste vapour barrier, flame-retarded, municipal incineration",2xvsucisfd1v3gagzm4vwxlsya67zuao,0.000314831263118604
IND_BOILER_WASTE,"treatment of waste emulsion paint, municipal incineration",aaxwdv2n2oe8wnel6juvfsgk7ido70j6,0.000732471986898891
IND_BOILER_WASTE,"treatment of waste paperboard, municipal incineration",vq3ym16azoafmz985kgxv3ymzrxfren8,0.03241596608807133
IND_BOILER_WASTE,"treatment of waste expanded polystyrene, municipal incineration",bopxk0uiwgj0hren4xqlzgvc2wjps2gy,0.007089582299203097
IND_BOILER_WASTE,"treatment of waste plastic, mixture, municipal incineration",dozuzgmwj3z509vf6ztf4ltkc7gxs8rd,0.07555506356080281
