Name,Product,Activity,Location,Database,Code,Amount,Unit,Removed flow product,Removed flow activity,Removed flow location,Removed flow database,Removed flow code
PEM_ELECTROLYSIS,"hydrogen, gaseous, 30 bar","PEM_ELECTROLYSIS, Operation",CA-QC,EnergyScope_CA-QC_2050,l61m0c6ijl9gc4btj3hqrgcnjun71kwf,1.349892008639309e-06,unit,"electrolyzer, 1MWe, PEM, Stack","electrolyzer production, 1MWe, PEM, Stack",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,5edfd4df2c2e4e1cbffcc668d4552b19
PEM_ELECTROLYSIS,"hydrogen, gaseous, 30 bar","PEM_ELECTROLYSIS, Operation",CA-QC,EnergyScope_CA-QC_2050,l61m0c6ijl9gc4btj3hqrgcnjun71kwf,48.9,kilowatt hour,"electricity, low voltage","market group for electricity, low voltage",CA,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b5f117934b9b8b3cb69a359536987fc0
PEM_ELECTROLYSIS,"hydrogen, gaseous, 30 bar","PEM_ELECTROLYSIS, Operation",CA-QC,EnergyScope_CA-QC_2050,l61m0c6ijl9gc4btj3hqrgcnjun71kwf,-3.3747300215982723e-07,unit,"used fuel cell balance of plant, 1MWe, PEM","treatment of fuel cell balance of plant, 1MWe, PEM",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,946b4be7cfc24147bcd0f462018b9cd7
PEM_ELECTROLYSIS,"hydrogen, gaseous, 30 bar","PEM_ELECTROLYSIS, Operation",CA-QC,EnergyScope_CA-QC_2050,l61m0c6ijl9gc4btj3hqrgcnjun71kwf,-1.349892008639309e-06,unit,"used fuel cell stack, 1MWe, PEM","treatment of fuel cell stack, 1MWe, PEM",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b6e317fbeb8f41b7b4bbe108e84fe57e
PET_FORMATION,"polyethylene terephthalate, granulate, amorphous","PET_FORMATION, Operation",CA-QC,EnergyScope_CA-QC_2050,pokxw04n1c8nzv0gp1w7l35wsspyp3nn,4e-10,unit,"chemical factory, organics","market for chemical factory, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,0caadf825196adf0845e429dd2470608
PLANE_FREIGHT_ELD,"transport, freight, aircraft, medium haul","PLANE_FREIGHT_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,i93psk06vggqnlpm2pu9te4bfycd7ern,2.08837e-10,unit,"aircraft, dedicated freight, medium haul","market for aircraft, dedicated freight, medium haul",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,924cfab9a399fb752ef99ccfa86b220b
PLANE_FREIGHT_ELD,"transport, freight, aircraft, medium haul","PLANE_FREIGHT_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,i93psk06vggqnlpm2pu9te4bfycd7ern,0.005935166220196809,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_FREIGHT_ELD,"transport, freight, aircraft, medium haul","PLANE_FREIGHT_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,i93psk06vggqnlpm2pu9te4bfycd7ern,0.0016132648196270467,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_FREIGHT_ELD,"transport, freight, aircraft, medium haul","PLANE_FREIGHT_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,i93psk06vggqnlpm2pu9te4bfycd7ern,0.0012576783640312907,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_FREIGHT_ELD,"transport, freight, aircraft, medium haul","PLANE_FREIGHT_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,i93psk06vggqnlpm2pu9te4bfycd7ern,0.03428900274208406,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_FREIGHT_ELD,"transport, freight, aircraft, medium haul","PLANE_FREIGHT_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,i93psk06vggqnlpm2pu9te4bfycd7ern,0.01882967222006623,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_FREIGHT_ELD,"transport, freight, aircraft, medium haul","PLANE_FREIGHT_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,i93psk06vggqnlpm2pu9te4bfycd7ern,0.0009905157097801899,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_FREIGHT_ELD,"transport, freight, aircraft, medium haul","PLANE_FREIGHT_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,i93psk06vggqnlpm2pu9te4bfycd7ern,0.16754727708922593,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_FREIGHT_ELD,"transport, freight, aircraft, medium haul","PLANE_FREIGHT_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,i93psk06vggqnlpm2pu9te4bfycd7ern,0.0024374228349884563,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_LH_ELD,"transport, passenger aircraft, very short haul","PLANE_LH_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,1.381e-10,unit,"aircraft, passenger, very short haul","market for aircraft, passenger, very short haul",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,28cd90bcb12e7e2db270755a6835281d
PLANE_LH_ELD,"transport, passenger aircraft, very short haul","PLANE_LH_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,0.0009790856105565979,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_LH_ELD,"transport, passenger aircraft, very short haul","PLANE_LH_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,0.00026612976154552416,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_LH_ELD,"transport, passenger aircraft, very short haul","PLANE_LH_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,0.00020747098619431205,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_LH_ELD,"transport, passenger aircraft, very short haul","PLANE_LH_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,0.005656432851175816,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_LH_ELD,"transport, passenger aircraft, very short haul","PLANE_LH_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,0.003106208055206384,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_LH_ELD,"transport, passenger aircraft, very short haul","PLANE_LH_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,0.00016339890788161966,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_LH_ELD,"transport, passenger aircraft, very short haul","PLANE_LH_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,0.027639180100428696,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_LH_ELD,"transport, passenger aircraft, very short haul","PLANE_LH_ELD, Operation",CA-QC,EnergyScope_CA-QC_2050,wobwso5a7un9xhnwbaaz0w9fh5z6i9vx,0.00040208572701105113,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_SH_LD,"transport, passenger aircraft, medium haul","PLANE_SH_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,f9gho6o671gjvmsn5xgiao4cqtjwovrg,8.962e-11,unit,"aircraft, passenger, medium haul","market for aircraft, passenger, medium haul",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,cabd72681f96f991a27f63ec71fd1f70
PLANE_SH_LD,"transport, passenger aircraft, medium haul","PLANE_SH_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,f9gho6o671gjvmsn5xgiao4cqtjwovrg,0.0006734711854856034,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_SH_LD,"transport, passenger aircraft, medium haul","PLANE_SH_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,f9gho6o671gjvmsn5xgiao4cqtjwovrg,0.00018305929948166092,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_SH_LD,"transport, passenger aircraft, medium haul","PLANE_SH_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,f9gho6o671gjvmsn5xgiao4cqtjwovrg,0.00014271043259099503,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_SH_LD,"transport, passenger aircraft, medium haul","PLANE_SH_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,f9gho6o671gjvmsn5xgiao4cqtjwovrg,0.0038908186340676242,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_SH_LD,"transport, passenger aircraft, medium haul","PLANE_SH_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,f9gho6o671gjvmsn5xgiao4cqtjwovrg,0.0021366278890724696,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_SH_LD,"transport, passenger aircraft, medium haul","PLANE_SH_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,f9gho6o671gjvmsn5xgiao4cqtjwovrg,0.00011239513175515714,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_SH_LD,"transport, passenger aircraft, medium haul","PLANE_SH_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,f9gho6o671gjvmsn5xgiao4cqtjwovrg,0.019011811824610387,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
PLANE_SH_LD,"transport, passenger aircraft, medium haul","PLANE_SH_LD, Operation",CA-QC,EnergyScope_CA-QC_2050,f9gho6o671gjvmsn5xgiao4cqtjwovrg,0.0002765776029361015,kilogram,kerosene,market for kerosene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,b22134f670f8f6832caaffb2faea0c6f
POLYPROPYLENE_PP,"polypropylene, granulate","POLYPROPYLENE_PP, Operation",CA-QC,EnergyScope_CA-QC_2050,uvx44kl8wt5dj5zrqojahrml3iatsdio,4e-10,unit,"chemical factory, organics","market for chemical factory, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,0caadf825196adf0845e429dd2470608
POLYPROPYLENE_PP,"polypropylene, granulate","POLYPROPYLENE_PP, Operation",CA-QC,EnergyScope_CA-QC_2050,uvx44kl8wt5dj5zrqojahrml3iatsdio,0.00015821960427611558,kilogram,ethylene,market for ethylene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,f64dc56e3fa85f30b34066a1cdf0e7d7
POLYPROPYLENE_PP,"polypropylene, granulate","POLYPROPYLENE_PP, Operation",CA-QC,EnergyScope_CA-QC_2050,uvx44kl8wt5dj5zrqojahrml3iatsdio,0.05435609010511249,kilogram,ethylene,market for ethylene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,f64dc56e3fa85f30b34066a1cdf0e7d7
POLYPROPYLENE_PP,"polypropylene, granulate","POLYPROPYLENE_PP, Operation",CA-QC,EnergyScope_CA-QC_2050,uvx44kl8wt5dj5zrqojahrml3iatsdio,0.00913010820416973,kilogram,propylene,market for propylene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,e5aad4b8343c1f75b5d0fc8a024b62a1
POLYPROPYLENE_PP,"polypropylene, granulate","POLYPROPYLENE_PP, Operation",CA-QC,EnergyScope_CA-QC_2050,uvx44kl8wt5dj5zrqojahrml3iatsdio,0.9785345173441323,kilogram,propylene,market for propylene,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,e5aad4b8343c1f75b5d0fc8a024b62a1
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,3.017799127335727e-08,unit,"photovoltaic slanted-roof installation, 3 kWp, CIS, laminated, integrated, on roof","photovoltaic slanted-roof installation, 3 kWp, CIS, laminated, integrated, on roof",CH,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,7340eca4f853484fab27c889e451a6c0
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,6.082385838041001e-07,unit,"photovoltaic slanted-roof installation, 3 kWp, CdTe, panel, mounted, on roof","photovoltaic slanted-roof installation, 3 kWp, CdTe, panel, mounted, on roof",CH,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,46cad26a7b8b46709855fbb87f53551c
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,4.764535573132117e-09,unit,"photovoltaic slanted-roof installation, 3 kWp, micro-Si, laminated, integrated, on roof","photovoltaic slanted-roof installation, 3 kWp, micro-Si, laminated, integrated, on roof",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,69764771f79847569318ea36e68b468c
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,7.953889172822849e-08,unit,"photovoltaic slanted-roof installation, 3 kWp, micro-Si, panel, mounted, on roof","photovoltaic slanted-roof installation, 3 kWp, micro-Si, panel, mounted, on roof",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,04f04b7aa30343238a48f46e758e7d6f
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,2.6824881131873134e-06,unit,"photovoltaic flat-roof installation, 3kWp, multi-Si, on roof","photovoltaic flat-roof installation, 3kWp, multi-Si, on roof",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,d9d83e8204fb4d4e8122759afc201107
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,1.4192233622095671e-06,unit,"photovoltaic flat-roof installation, 3kWp, single-Si, on roof","photovoltaic flat-roof installation, 3kWp, single-Si, on roof",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,47264e138c654a988bbfd38c21faf6a2
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,5.029665212226213e-07,unit,"photovoltaic slanted-roof installation, 3kWp, CIS, panel, mounted, on roof","photovoltaic slanted-roof installation, 3kWp, CIS, panel, mounted, on roof",CH,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,26e89e8ffa18602425582c737d6d999d
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,3.649431502824601e-08,unit,"photovoltaic slanted-roof installation, 3kWp, CdTe, laminated, integrated, on roof","photovoltaic slanted-roof installation, 3kWp, CdTe, laminated, integrated, on roof",CH,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,86144083139ee9e3f6a578b8d7cf2651
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,1.3178502649088836e-07,unit,"photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof","photovoltaic slanted-roof installation, 3kWp, multi-Si, laminated, integrated, on roof",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,ac3e747c6db743639484f2269be6e222
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,2.1990164183686695e-06,unit,"photovoltaic slanted-roof installation, 3kWp, multi-Si, panel, mounted, on roof","photovoltaic slanted-roof installation, 3kWp, multi-Si, panel, mounted, on roof",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,6e05db4a8b8044e3bf61835cd1a1e48f
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,6.994743713747152e-08,unit,"photovoltaic slanted-roof installation, 3kWp, single-Si, laminated, integrated, on roof","photovoltaic slanted-roof installation, 3kWp, single-Si, laminated, integrated, on roof",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,5ec2cfdc84554246932b30720a390230
PV,"electricity, low voltage","PV, Operation",CA,EnergyScope_CA-QC_2050,0uye2pcz88hww2dx20i5t8ixxzl9pu4m,1.161891653677063e-06,unit,"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof","photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,bfcba8cf62b94c1a97790e03b85d6099
PVC_FORMATION,"polyvinylchloride, emulsion polymerised","polyvinylchloride production, emulsion polymerisation",CA-QC,EnergyScope_CA-QC_2050,yowdjhzuc3z2x1v2jb9fjx4js7eo8d5o,4e-10,unit,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,625bdaed6924e06524787bd5a63474cb
PVC_FORMATION,"polyvinylchloride, emulsion polymerised","polyvinylchloride production, emulsion polymerisation",CA-QC,EnergyScope_CA-QC_2050,95cmsx34hxr3m9960h19zukhviwf09ll,4e-10,unit,"chemical factory, organics","market for chemical factory, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,0caadf825196adf0845e429dd2470608
PVC_FORMATION,"polyvinylchloride, suspension polymerised","polyvinylchloride production, suspension polymerisation",CA-QC,EnergyScope_CA-QC_2050,68qugt7y0lmkb60cnb8zrghvml8vr7u8,4e-10,unit,"chemical factory, organics","market for chemical factory, organics",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,0caadf825196adf0845e429dd2470608
PVC_FORMATION,"polyvinylchloride, suspension polymerised","polyvinylchloride production, suspension polymerisation",CA-QC,EnergyScope_CA-QC_2050,nud7gqdjjofzti9y50xcehy8896a7bwe,4e-10,unit,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,625bdaed6924e06524787bd5a63474cb
PYROLYSIS,light fuel oil,"PYROLYSIS, Operation",CA-QC,EnergyScope_CA-QC_2050,z04ww89y8v2ic5jmk8opj4w3nihrzzsf,8.846182058241034e-11,unit,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,bb25d7d5a910c82b64f71d8fd879058b
PYROLYSIS,light fuel oil,"PYROLYSIS, Operation",CA-QC,EnergyScope_CA-QC_2050,z04ww89y8v2ic5jmk8opj4w3nihrzzsf,1.3003887625614319,kilogram,"waste polyethylene, for recycling, sorted","market for waste polyethylene, for recycling, sorted",US,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,4af464f70aadc72c0ccb416bed56ff28
SCHOOLBUS_BIODIESEL_B100_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_BIODIESEL_B100_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,guhatk9b521jj8lnth32g4cgc4h0gy4z,1.428571428571429e-07,unit,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m single deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,cc7fc35475364da3a498c63c7bb46501
SCHOOLBUS_BIODIESEL_B100_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_BIODIESEL_B100_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,guhatk9b521jj8lnth32g4cgc4h0gy4z,0.03185226128490668,kilogram,"diesel, low-sulfur","market for diesel, low-sulfur",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,a17cbcaf99f94b6a83b02a0e610064f0
SCHOOLBUS_BIODIESEL_B20_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_BIODIESEL_B20_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,w9yxsn8c7sba2giyhrxq97vidtopo5wb,1.428571428571429e-07,unit,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m single deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,cc7fc35475364da3a498c63c7bb46501
SCHOOLBUS_BIODIESEL_B20_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_BIODIESEL_B20_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,w9yxsn8c7sba2giyhrxq97vidtopo5wb,0.03185226128490668,kilogram,"diesel, low-sulfur","market for diesel, low-sulfur",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,a17cbcaf99f94b6a83b02a0e610064f0
SCHOOLBUS_CNG_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_CNG_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,p8snfvrak98euoful27uwlihzih3l3k4,1.428571428571429e-07,unit,"Passenger bus, EURO-VI","Passenger bus, compressed gas, 13m single deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,387e39a50aa3431fb4a2032906ed88e9
SCHOOLBUS_CNG_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_CNG_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,p8snfvrak98euoful27uwlihzih3l3k4,0.02953187194764949,kilogram,"natural gas, medium pressure, vehicle grade","market for natural gas, medium pressure, vehicle grade",GLO,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,89ac9cc8aa5c5fa4613b802b772e01c2
SCHOOLBUS_DIESEL_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_DIESEL_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,2393kv1mt49sapwj73tbr6ec57znxpsl,1.428571428571429e-07,unit,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m single deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,cc7fc35475364da3a498c63c7bb46501
SCHOOLBUS_DIESEL_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_DIESEL_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,2393kv1mt49sapwj73tbr6ec57znxpsl,0.03185226128490668,kilogram,"diesel, low-sulfur","market for diesel, low-sulfur",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,a17cbcaf99f94b6a83b02a0e610064f0
SCHOOLBUS_ETOH_E10_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_ETOH_E10_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,tdl0o6cz8iiftlp8akwowx6hojm9riwp,1.428571428571429e-07,unit,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m single deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,cc7fc35475364da3a498c63c7bb46501
SCHOOLBUS_ETOH_E10_SD,"transport, passenger bus, EURO-VI","SCHOOLBUS_ETOH_E10_SD, Operation",CA-QC,EnergyScope_CA-QC_2050,tdl0o6cz8iiftlp8akwowx6hojm9riwp,0.03185226128490668,kilogram,"diesel, low-sulfur","market for diesel, low-sulfur",CAN,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2050+truck_carculator regionalized_wo_bg,a17cbcaf99f94b6a83b02a0e610064f0
